27955188	-64	24837206	-52
27966132	-56	24846566	-50
27975495	-50	24855928	-50
27984857	-55	24866015	-53
27994925	-54	24875376	-58
28004287	-64	24885442	-65
28013650	-60	24894805	-68
28023717	-89	24904169	-91
28033078	-90	24914240	-90
28043145	-89	24923603	-83
28052506	-87	24933671	-83
28062590	-88	24943035	-90
28071953	-87	24953101	-89
28081314	-89	24962466	-91
28091381	-89	24972555	-68
28100742	-90	24981917	-54
28110811	-53	24991985	-49
28120174	-53	25001348	-46
28129535	-53	25010712	-46
28139602	-51	25020777	-49
28148963	-90	25030140	-91
28158324	-87	25040208	-91
28168488	-89	25049570	-90
28177849	-87	25059655	-90
28187212	-89	25069019	-89
28197298	-86	25078384	-88
28206660	-89	25088454	-86
28216023	-90	25097816	-90
28226092	-63	25107885	-66
28235454	-52	25117247	-66
28245522	-61	25127315	-65
28254885	-49	25136679	-54
28264950	-59	25146744	-51
28274311	-52	25156104	-53
28283672	-48	25165465	-57
28293735	-88	25175547	-85
28303100	-90	25184911	-88
28313185	-89	25194978	-80
28322545	-89	25204341	-90
28331905	-86	25214410	-87
28341971	-82	25223771	-87
28351334	-88	25233133	-90
28360698	-89	25243200	-74
28370764	-76	25252562	-91
28380125	-71	25262647	-90
28390195	-56	25272010	-47
28399557	-53	25281369	-48
28408918	-60	25291438	-53
28419004	-84	25300800	-79
28428496	-57	25310999	-55
28441085	-80	25322411	-81
28450447	-88	25332942	-91
28459808	-85	25342302	-89
28469876	-84	25352372	-90
28479237	-89	25361733	-88
28489302	-89	25371095	-91
28498663	-80	25381162	-91
28508731	-85	25390524	-89
28518093	-55	25400610	-50
28527455	-54	25409970	-49
28537543	-54	25420037	-54
28546906	-56	25429398	-54
28556975	-53	25438759	-53
28566338	-54	25448826	-45
28576018	-55	25458187	-44
28585770	-87	25467550	-87
28595132	-90	25477616	-90
28605198	-89	25486979	-90
28614559	-87	25497063	-90
28624628	-89	25506425	-90
28633990	-83	25515785	-68
28643353	-90	25525856	-87
28653438	-64	25535218	-84
28662800	-57	25545286	-55
28672867	-54	25554649	-53
28682230	-52	25564011	-51
28691592	-53	25574080	-53
28701660	-91	25583444	-90
28711022	-82	25593514	-90
28720383	-85	25602878	-89
28730453	-87	25612960	-62
28739815	-87	25622322	-90
28749882	-89	25631682	-89
28759242	-89	25641748	-91
28769324	-86	25651111	-89
28778685	-87	25661179	-91
28788046	-89	25670542	-89
28798115	-52	25679904	-55
28807476	-53	25689972	-55
28817543	-52	25699332	-51
28826904	-50	25709418	-56
28836266	-52	25718778	-90
28846335	-56	25728122	-54
28855695	-53	25738208	-46
28865777	-86	25747572	-91
28875137	-88	25757639	-89
28885203	-84	25767002	-90
28894564	-59	25777071	-91
28903926	-90	25786433	-89
28914127	-89	25795923	-90
28926323	-89	25808505	-89
28936074	-90	25817866	-82
28945439	-51	25827934	-51
28955506	-51	25837300	-51
28964869	-55	25847385	-53
28974231	-57	25856748	-52
28984298	-49	25866814	-88
28993664	-89	25876176	-87
29003748	-84	25885538	-90
29013110	-83	25895602	-89
29022472	-71	25904965	-68
29032544	-72	25915031	-69
29041904	-68	25924394	-69
29051971	-84	25933755	-60
29061332	-90	25943841	-87
29071402	-59	25953205	-54
29080763	-55	25963267	-53
29090126	-89	25972628	-52
29100211	-49	25981989	-55
29109573	-53	25992055	-86
29119643	-89	26001417	-88
29129005	-87	26011487	-83
29138684	-88	26020849	-89
29148435	-89	26030209	-88
29157796	-90	26040278	-89
29167861	-89	26049637	-86
29177224	-87	26058999	-90
29187292	-90	26069083	-90
29196655	-51	26078444	-90
29206744	-83	26088510	-47
29216106	-48	26097871	-55
29225470	-54	26107234	-56
29235538	-53	26117300	-49
29244899	-59	26126663	-49
29254967	-65	26136730	-63
29264327	-66	26146092	-62
29273688	-65	26155455	-61
29283750	-80	26165517	-90
29293113	-83	26174878	-88
29303196	-90	26184963	-90
29312560	-90	26194324	-89
29322626	-86	26204396	-89
29331987	-81	26213757	-89
29342055	-81	26223823	-89
29351419	-50	26233183	-51
29360780	-57	26243248	-57
29370849	-55	26252607	-54
29380211	-80	26261968	-80
29390280	-89	26272055	-89
29399769	-86	26281549	-89
29412352	-86	26294136	-90
29421716	-87	26303502	-89
29431798	-89	26313570	-89
29441160	-88	26322931	-90
29450524	-87	26332291	-89
29460593	-85	26342358	-90
29469953	-86	26351719	-91
29480021	-90	26361790	-91
29489382	-49	26371153	-53
29499450	-56	26381223	-55
29508812	-46	26390591	-51
29518900	-51	26400676	-54
29528262	-87	26410040	-90
29537943	-90	26420109	-90
29547697	-77	26429470	-81
29557062	-82	26438832	-89
29567129	-75	26448900	-90
29576492	-75	26458262	-83
29586562	-87	26468332	-90
29595923	-59	26477695	-48
29605994	-59	26487375	-51
29615355	-48	26497146	-90
29624720	-46	26506511	-56
29634806	-52	26516580	-53
29644169	-79	26525942	-89
29654236	-50	26536009	-62
29663598	-50	26545371	-57
29673666	-90	26555439	-90
29683028	-89	26564801	-91
29693095	-87	26574164	-68
29702456	-90	26584230	-85
29711817	-89	26593593	-91
29721901	-90	26603679	-90
29731244	-87	26613039	-89
29741331	-90	26623102	-82
29750691	-80	26632464	-90
29760758	-89	26642528	-89
29770118	-87	26651890	-87
29779796	-83	26661251	-89
29789549	-51	26671320	-55
29798911	-45	26680680	-61
29808979	-88	26690764	-88
29818341	-90	26700124	-90
29828427	-81	26710189	-88
29837787	-66	26719550	-85
29847149	-83	26728911	-84
29857217	-86	26738979	-90
29866581	-82	26748340	-53
29876648	-87	26757703	-89
29886139	-90	26767513	-91
29898723	-47	26777343	-90
29908087	-48	26789145	-55
29917451	-52	26798510	-93
29927130	-47	26808577	-50
29936881	-56	26817938	-53
29946245	-52	26828004	-57
29956330	-49	26837366	-55
29965693	-85	26846728	-91
29975759	-90	26856810	-90
29985122	-85	26866172	-90
29994483	-84	26875851	-89
30004553	-85	26885600	-91
30013915	-84	26894961	-68
30023276	-84	26905033	-85
30033347	-87	26914395	-89
30042709	-89	26923758	-57
30052070	-45	26933825	-57
30062141	-45	26943189	-48
30071502	-73	26953274	-80
30081589	-74	26962638	-80
30090952	-88	26972000	-88
30101021	-49	26982068	-56
30110382	-45	26991431	-51
30119743	-87	27001499	-90
30129811	-50	27010861	-51
30139172	-49	27020930	-49
30148536	-87	27030294	-90
30158602	-65	27039658	-91
30167964	-90	27049726	-88
30178032	-89	27059089	-90
30187393	-51	27069171	-54
30196755	-47	27078533	-56
30206839	-51	27087894	-49
30216200	-53	27097961	-55
30225562	-82	27107325	-91
30235629	-89	27117393	-92
30244992	-89	27126757	-90
30255059	-59	27136118	-82
30264420	-84	27146184	-86
30274488	-64	27155546	-64
30283849	-64	27165612	-64
30293931	-87	27174978	-83
30303292	-88	27184341	-84
30312652	-82	27194430	-88
30322721	-52	27203793	-55
30332083	-46	27213863	-51
30342151	-88	27223226	-47
30351515	-47	27233295	-53
30360878	-48	27242657	-51
30371073	-83	27252146	-91
30382877	-90	27264729	-90
30393023	-88	27274091	-90
30402386	-77	27284156	-83
30412450	-88	27293520	-90
30421815	-87	27303216	-90
30431179	-89	27312969	-90
30441267	-90	27322331	-93
30450628	-89	27332398	-90
30460697	-90	27341760	-53
30470062	-51	27351826	-52
